"project_name","start_end_SHA","noiseType","changeSet-triple"
"E:\project-DataSets20240917\WebGoat","[5b610fc48c790ee86649579b3cf79178914d1983, 9c72b73c9dc8f82e8d83c1a376daf13efd0d15f6, ea2d47b90db808f1dcd366e03cfc497ca3a72164]","[[webgoat-lessons/cross-site-scripting/src/main/java/org/owasp/webgoat/xss/stored/StoredCrossSiteScriptingVerifier.java|RENAME_PARAMETER, webgoat-lessons/cross-site-scripting/src/main/java/org/owasp/webgoat/xss/stored/StoredCrossSiteScriptingVerifier.java|RENAME_VARIABLE], [webgoat-lessons/cross-site-scripting/src/main/java/org/owasp/webgoat/xss/stored/StoredCrossSiteScriptingVerifier.java|RENAME_PARAMETER, webgoat-lessons/cross-site-scripting/src/main/java/org/owasp/webgoat/xss/stored/StoredCrossSiteScriptingVerifier.java|RENAME_VARIABLE], NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[3e8eff99147b3fc0691f7692866afa34fc0f6293, 70fd75cefa85913caef92abd13efc9371f3b479b, fd2597d5a669dd54fe6bb134c8fe02e3540f4f1f]","[NO_NOISE, NO_NOISE, NO_NOISE]","[]"
"E:\project-DataSets20240917\WebGoat","[3f6e191c822fef403d94e30f6325254bf271d4bc, 59d9c7313b25e3d70fb5adcd0429d992846d8a57, 59ea96e54d0106126eeeec4fa42628898cb1d370]","[NO_NOISE, [webgoat-lessons/cross-site-scripting/src/main/java/org/owasp/webgoat/xss/CrossSiteScriptingLesson3.java|RENAME_PARAMETER, webgoat-lessons/cross-site-scripting/src/main/java/org/owasp/webgoat/xss/CrossSiteScriptingLesson3.java|RENAME_VARIABLE, webgoat-lessons/cross-site-scripting/src/main/java/org/owasp/webgoat/xss/DOMCrossSiteScriptingVerifier.java|RENAME_VARIABLE, webgoat-lessons/cross-site-scripting/src/main/java/org/owasp/webgoat/xss/stored/StoredCrossSiteScriptingVerifier.java|INVERT_CONDITION], [webgoat-lessons/command-injection/src/main/java/org/owasp/webgoat/plugin/HttpBasicsInterceptRequest.java|RENAME_PARAMETER]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[7c524e34e42ec737ce9edf92c76f3518aa7fdfec, 9c8d6a140dc920d75e9090d50f9595e56d7b602c, af6fd13bc1c12186172d96be121904ad2793fbf7]","[[webgoat-lessons/command-injection/src/main/java/org/owasp/webgoat/plugin/HttpBasicsInterceptRequest.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[0579597ec9930a7249078856accb2b01c577f521, 4232da99e227d58d553b02fab7d2a3e4684b6e3c, 64ca683946112f8916ded3b444e58e15a3843d05]","[NO_NOISE, [webgoat-lessons/command-injection/src/main/java/org/owasp/webgoat/plugin/HttpBasicsInterceptRequest.java|RENAME_PARAMETER], [webgoat-lessons/command-injection/src/main/java/org/owasp/webgoat/plugin/HttpBasicsInterceptRequest.java|RENAME_PARAMETER]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[774fc1b20a504eb4807a34375d2fbdff61760b71, e49994242cb09be227a1cb1c58cc002dd348b9fa, fe8bd9c0b0fb467fbb80e13b7b25fff31e145436]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[5c72523d0713b264d97f26827aeb2fedda2b91e9, 5fe6019ec75fa4ef2ef57288dd80721ab8216fe8, c28731d5a95224fe9719da18c63e6ce2316b2d62]","[NO_NOISE, NO_NOISE, NO_NOISE]","[invoke]"
"E:\project-DataSets20240917\WebGoat","[27dbb7b244591c4c69ef9e9e37e5d0442c6b2d27, 2bbc79bfd238e098937c8d15c01232d469b3c563, 838e751fc254b715bc3765e41dab6d065ac6c604]","[NO_NOISE, NO_NOISE, NO_NOISE]","[copyFiles, invoke]"
"E:\project-DataSets20240917\WebGoat","[83af8eb24e18a541085d5235e37a86819b2b3a43, d0993b40f26d8dfd3342283f8406119c2e542db5, eeda9a4edef6a987ab972d9bd8582906ae117af0]","[NO_NOISE, NO_NOISE, NO_NOISE]","[copyFiles, invoke]"
"E:\project-DataSets20240917\WebGoat","[b57d1a8fcead6876494018800fe2efe090d06c74, b6baa036b2829115aca0f7218a553368f9063826, c1f827ac6c8be5bb637056b5305967d25f48b5fb]","[[webgoat-lessons/client-side-filtering/src/main/java/org/owasp/webgoat/client_side_filtering/Salaries.java|RENAME_VARIABLE], [webgoat-lessons/client-side-filtering/src/main/java/org/owasp/webgoat/client_side_filtering/Salaries.java|RENAME_VARIABLE], NO_NOISE]","[copyFiles, invoke]"
"E:\project-DataSets20240917\WebGoat","[b1e1dd0de0cee72390d4752d8c6d8aff7cb3c793, b2f5a4e38506ba2fa06309cd669deb6a2d4fcba6, ff193ab79e717521ba7fef81ffb516ae0af60411]","[NO_NOISE, [webgoat-lessons/client-side-filtering/src/main/java/org/owasp/webgoat/client_side_filtering/Salaries.java|RENAME_VARIABLE], NO_NOISE]","[copyFiles, invoke]"
"E:\project-DataSets20240917\WebGoat","[504a0de95569ea26de7bb8297c5701aa938997d5, a41e68b1f0ba42049da1aab4b0b5c321d445304f, c1f2fed5fc35b114a43f3a5be835b84df1680a20]","[NO_NOISE, NO_NOISE, NO_NOISE]","[copyFiles, invoke]"
"E:\project-DataSets20240917\WebGoat","[1d506d8f3445666ed0605a5938619a499b2961f5, 9c12231833c7d0a85da2d91aab50bd8d1187a9b5, fa9fc4477d19157b70f237b0e5eb68e93179769e]","[[webgoat-lessons/client-side-filtering/src/main/java/org/owasp/webgoat/client_side_filtering/Salaries.java|RENAME_VARIABLE], NO_NOISE, NO_NOISE]","[copyFiles, invoke]"
"E:\project-DataSets20240917\WebGoat","[819e8cd1174897bad90075c18eaccc07db4401f9, 9523c9061d0bfc304fd4bde647c94c95b6d484fa, 99eb46a780b05557de112c3de6725187f8470c97]","[NO_NOISE, NO_NOISE, [webgoat-lessons/client-side-filtering/src/main/java/org/owasp/webgoat/client_side_filtering/Salaries.java|RENAME_VARIABLE]]","[copyFiles, invoke]"
"E:\project-DataSets20240917\WebGoat","[2227f7a590b8181444145f5dd03106fc961907e3, 8d552133db55bcac66c626e5016c18ba296fe243, bdcb2f5b2e6408f3c66a29fe99888d9b1e60b7fa]","[[webgoat-lessons/client-side-filtering/src/main/java/org/owasp/webgoat/client_side_filtering/Salaries.java|EXTRACT_VARIABLE], NO_NOISE, NO_NOISE]","[copyFiles, invoke]"
"E:\project-DataSets20240917\WebGoat","[6aefd0d31760e2acede34f17b2aebbe28c7b5a7b, 8a8fad7c7db75a193d25b9273aabf20bc84ff46b, bdfcd44512bc4bfd97531a96f2c477448ad3b509]","[NO_NOISE, [webgoat-lessons/client-side-filtering/src/main/java/org/owasp/webgoat/client_side_filtering/ClientSideFilteringAssignment.java|EXTRACT_VARIABLE, webgoat-lessons/client-side-filtering/src/main/java/org/owasp/webgoat/client_side_filtering/ClientSideFilteringAssignment.java|RENAME_PARAMETER], NO_NOISE]","[completed, copyFiles, invoke]"
"E:\project-DataSets20240917\WebGoat","[4238dab72d7874e18ae4014631bb1e28145b3d73, c867e51e12bd0e519f7cff31d43bdd54e3bb45cd, e0d78da314e7acb93b2e065bb5da61b8326a3e3d]","[NO_NOISE, NO_NOISE, [webgoat-lessons/cia/src/main/java/org/owasp/webgoat/cia/CIAQuiz.java|RENAME_PARAMETER, webgoat-lessons/cia/src/main/java/org/owasp/webgoat/cia/CIAQuiz.java|RENAME_VARIABLE]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[5dfc0e154513282c34ff6107cedc31998be6391d, 7591ecadd89b3d4e10f3b31a0b193ddc23b03502, aa8b9f8a30271ed3c6e1ac5c86a0584677f54fce]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[04b0d5c22d2e9ae7ce2fdf65b1c9e102ccfb3adc, 11d682ab91e8db1bf4040b5f501533a0d2706cf4, ca2690bfbd6c552aa9e7218fff0b520f66289524]","[NO_NOISE, [webgoat-lessons/cia/src/main/java/org/owasp/webgoat/cia/CIAQuiz.java|RENAME_ATTRIBUTE, webgoat-lessons/cia/src/main/java/org/owasp/webgoat/cia/CIAQuiz.java|RENAME_PARAMETER], NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[339b7506302046ec58c7e1cdda9406a1084f3da2, 6ff17e3eda3fcc04a261aef12bd8b717dd13eff1, 98d90b5e97e4ed9b16de22e6ab8649d936babd3d]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[40abb24053f2ea3803978dda814cf946dea05b34, aa474089493f63ffdb4be8515a63f4d2b8b05d32, fe244250a9f46fc797c1075193445986e1885270]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[05ee70fe5cf9158fbb8d34e80fd11b5963a865d2, 6052bdaaf7b191b21e3b67a66409ae82d1f1c2f3, 82200bcc92a6ab90b5bd893fcb19b9b9ff5596cf]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[69dfb06d7ed52cd6417cbba3f7a48a38ed3f3bbb, 6a4d13071c776be361f90b5c0251077aa0c93ecb, c7c8156b70b72e567ae0e70d280a7041a8d4968a]","[[webgoat-lessons/cia/src/main/java/org/owasp/webgoat/cia/CIAQuiz.java|RENAME_ATTRIBUTE, webgoat-lessons/cia/src/main/java/org/owasp/webgoat/cia/CIAQuiz.java|RENAME_VARIABLE], NO_NOISE, NO_NOISE]","[completed, getResults]"
"E:\project-DataSets20240917\WebGoat","[4030963e6164329b19e7206edfafffa4aaf7ae1b, 71131957aace56ab562b94dc9f67b80dbba65209, ff0dd47ceeee10a083fcca0c070c255bbe51241f]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[10d04d3cb3ae1414e10ad38682c8319a9bbc7f66, bb5faae842cd22b21b5507f7fab641af1da79adf, bf82289ae9a418708c9e9797dcbc5791d8b9c20d]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[973ebe91882f1b2af7a42fd6f8186698518a31e3, cbcfa8dfa0dbae2a26acefe6b5b234a83411ced9, dec6f2c76f3322b8db0a68aa1a0bb6888b53baab]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[6a23724e19a758a3333a74143e71d60fcad6e9d3, b6af307c4255905817cd68734e8a90b38d28b332, bdb56e05582b6b1661a18119360c6daaba877137]","[[webgoat-lessons/cia/src/main/java/org/owasp/webgoat/cia/CIAQuiz.java|INVERT_CONDITION], [webgoat-lessons/cia/src/main/java/org/owasp/webgoat/cia/CIAQuiz.java|RENAME_PARAMETER, webgoat-lessons/cia/src/main/java/org/owasp/webgoat/cia/CIAQuiz.java|RENAME_VARIABLE], [webgoat-lessons/cia/src/main/java/org/owasp/webgoat/cia/CIAQuiz.java|RENAME_PARAMETER]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[78823e9bc56d734b1b833b1635c42f7ff449c452, 9106cd4fa697fd34c2dd315e4f2760adf76695ff, b753b50f694e291be48042802b2a6be684b885a4]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[2dbb2842a96dec54f80db869edaa91035136bc99, 76a079a2c3d4d0d4b5e99b980c92f2d1036b419e, 963cce99e3d2b3ef12a43ca99c28b0b2a7b334c2]","[NO_NOISE, [webgoat-lessons/cia/src/main/java/org/owasp/webgoat/cia/CIAQuiz.java|RENAME_PARAMETER], NO_NOISE]","[completed, getResults]"
"E:\project-DataSets20240917\WebGoat","[3b47b8c94e883be7f3c7e52465e50c65fd6fe3be, 65fc4b101b776c460f5a4ff6bcab79698c64af7c, 6874a9db51e13e3d96d224c8ae8627557c0f1a5d]","[NO_NOISE, NO_NOISE, [webgoat-lessons/chrome-dev-tools/src/main/java/org/owasp/webgoat/chrome_dev_tools/NetworkLesson.java|EXTRACT_VARIABLE]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[0ac4057ec485de71e24a9c36260cc11cc5433471, 0ed3fea1e02a7efcc033f070d8bd9d166b09e60e, 17296bad1440f3dfdfc9712d6ecfef21b712622a]","[NO_NOISE, [webgoat-lessons/chrome-dev-tools/src/main/java/org/owasp/webgoat/chrome_dev_tools/NetworkLesson.java|EXTRACT_VARIABLE], [webgoat-lessons/chrome-dev-tools/src/main/java/org/owasp/webgoat/chrome_dev_tools/NetworkLesson.java|RENAME_PARAMETER, webgoat-lessons/chrome-dev-tools/src/main/java/org/owasp/webgoat/chrome_dev_tools/NetworkLesson.java|RENAME_VARIABLE]]","[completed, ok]"
"E:\project-DataSets20240917\WebGoat","[41a5f2f4075832d780bfe3076eee836f81a8228a, 99cd58a49246a95cbe7f2d2a6b3d919518f6f932, cdfad377f48292c2d490e60392387ed18ed7eb62]","[[webgoat-lessons/chrome-dev-tools/src/main/java/org/owasp/webgoat/chrome_dev_tools/NetworkLesson.java|EXTRACT_VARIABLE], [webgoat-lessons/chrome-dev-tools/src/main/java/org/owasp/webgoat/chrome_dev_tools/NetworkLesson.java|EXTRACT_VARIABLE], [webgoat-lessons/chrome-dev-tools/src/main/java/org/owasp/webgoat/chrome_dev_tools/NetworkLesson.java|RENAME_PARAMETER, webgoat-lessons/chrome-dev-tools/src/main/java/org/owasp/webgoat/chrome_dev_tools/NetworkLesson.java|RENAME_VARIABLE]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[2b75a5edc361fcf0ca96f2f53b3c9fc91e69fb1b, 470c8d2e4b861ec99f733434354f584a1efe17c0, d80fc4b767985c4370c2e26ccd01807de8c20873]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[01916b456ce6ee67b99226698d8bfdaba9569648, 8a5e3e682d969733f03a78ffff781944f920ef2b, d41892dac206ac52b7d4ea248cfc1a226f0ad4f9]","[[webgoat-lessons/chrome-dev-tools/src/main/java/org/owasp/webgoat/chrome_dev_tools/NetworkLesson.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[3afba105cad9c24d4e12f2ebc284a0493687882a, 4847b8dcea2f3238b9e02a5c85902a16c5f01a65, c17c687d97ebec37fd445ae41e84007619094e33]","[[webgoat-lessons/chrome-dev-tools/src/main/java/org/owasp/webgoat/chrome_dev_tools/NetworkLesson.java|RENAME_PARAMETER, webgoat-lessons/chrome-dev-tools/src/main/java/org/owasp/webgoat/chrome_dev_tools/NetworkLesson.java|RENAME_VARIABLE], NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[3c08f053cf95997ee87e77b322893e182af3ca95, 3e134c340e566416e9f548e582de5b9479b48a9e, 8cf62813c89c1bf72a175a2d7e366c9dea7674a8]","[[webgoat-lessons/chrome-dev-tools/src/main/java/org/owasp/webgoat/chrome_dev_tools/NetworkLesson.java|EXTRACT_VARIABLE], NO_NOISE, [webgoat-lessons/chrome-dev-tools/src/main/java/org/owasp/webgoat/chrome_dev_tools/NetworkLesson.java|RENAME_PARAMETER]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[1695eba7f1495178acfde87ba02df45c9bc4811e, d6a364cf5381817e90f1b835b90cef5e07ae1706, d753b16526c2e17735337096186dd4ed8c1603da]","[NO_NOISE, NO_NOISE, [webgoat-lessons/chrome-dev-tools/src/main/java/org/owasp/webgoat/chrome_dev_tools/NetworkDummy.java|EXTRACT_VARIABLE, webgoat-lessons/chrome-dev-tools/src/main/java/org/owasp/webgoat/chrome_dev_tools/NetworkLesson.java|RENAME_PARAMETER]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[0facdbfcea691b098e9709c30a2960e134ee8d5d, 6a6047ea67448a50a1190de413da0522e40b0760, ce0fc39128e3ad66b340e6001539a0b41ff3e4f0]","[NO_NOISE, NO_NOISE, NO_NOISE]","[encode, toHex]"
"E:\project-DataSets20240917\WebGoat","[1e0b9e729bb3f08c6f5f120a6c9f6cbf93f32f30, 9f307a195bd47123befa40fa341d927b9d1c2d0a, e90dfdaed0e91ab8c53bd2803dbfd4d5fb0ed0e7]","[[webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/challenges/challenge7/Assignment7.java|INVERT_CONDITION], NO_NOISE, NO_NOISE]","[decode, encode, main, sendPasswordResetLink, update]"
"E:\project-DataSets20240917\WebGoat","[09414d0a9e6262960354ff4a7dc3061b7c2ce3ff, 68850aa1cd37840d749229ca1ea8a30fb0cda214, 87c94d0767880c00c6d6611d0728c494d996fc8b]","[NO_NOISE, NO_NOISE, NO_NOISE]","[main, resetPassword]"
"E:\project-DataSets20240917\WebGoat","[a226a6f8c0979efafdb67113c8d7b9362b8aaabe, d1b53f8e4833e4feafe4d1d5e70a426683a7fad8, e79480d5370ca0fe34aeca9e1ecbb937f9cfd759]","[[webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/challenges/challenge7/Assignment7.java|INVERT_CONDITION], NO_NOISE, NO_NOISE]","[getHash, getHashString, git, resetPassword, sendPasswordResetLink]"
"E:\project-DataSets20240917\WebGoat","[2a1fc8ce93ea22d56c9c9e88ccb99993bc2893bf, 83aa4b0ad6cb4c83d6bd52b9a6a64bd8868d3b5d, acd39f78718c7c6aff101a7fecab4f9e6f7c8452]","[NO_NOISE, [webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/challenges/challenge5/Assignment5.java|RENAME_ATTRIBUTE, webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/challenges/challenge5/Assignment5.java|RENAME_PARAMETER, webgoat-lessons/challenge/src/main/java/org/owasp/webgoat/challenges/challenge8/Assignment8.java|RENAME_VARIABLE], NO_NOISE]","[Assignment5, MD5, average, completed, decode, encode, getHash, getVotes, login, main, notUsed, reset, transform, update, vote]"
"E:\project-DataSets20240917\WebGoat","[3be84ad54fb16436a71952e1470c7ca9318fcdfc, b591baf32d99ddddc70445347fa1c74e4aa0ee3a, c69113a7f92d1d461291386b5e7205abd3096ca9]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[d67dc29b412141527d4ecd1bcbd6cad6ca47a155, da4a15b472558508973003ae5ccf89a051b60921, ecbf24b07430d13ccfe9837d3c80d7c6cf5c13f4]","[[webgoat-lessons/bypass-restrictions/src/main/java/org/owasp/webgoat/bypass_restrictions/BypassRestrictionsFrontendValidation.java|INVERT_CONDITION], [webgoat-lessons/bypass-restrictions/src/main/java/org/owasp/webgoat/bypass_restrictions/BypassRestrictionsFrontendValidation.java|INVERT_CONDITION], NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[3597d401e8117c7fe27fc5427806b71a92c816f3, 5c78a0b0ec05d8f3071b7c52a4dd6c7156a12763, 83c04d8cac20e087795fa6bce9671462eba54f2c]","[NO_NOISE, NO_NOISE, [webgoat-lessons/bypass-restrictions/src/main/java/org/owasp/webgoat/bypass_restrictions/BypassRestrictionsFrontendValidation.java|INVERT_CONDITION]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[4ce610a6fb39c9f471313ac343209bdc4b4ab6b6, 94229a57fc4a1026c446aca466a3cbcabaac82b3, fe81c86bd9054f5fc031a036e55d055b85d7fbee]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[3fda5772ed940ef45059915c924528ee6071b6c0, 72c6f3f9deee8d2cb8bc5e03f948a0cc6baef969, 8cd359fb0b42fec37b8f24e1d3d5ce405c10f9b7]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed]"
"E:\project-DataSets20240917\WebGoat","[6f2028b28094cbdc1094be64ffa6178dd6419574, 751b0ebb4c76e91a29cb4774b2fc72a725014939, 7531fc7301fd9e34f5e1a717684f735d985cc032]","[NO_NOISE, NO_NOISE, [webgoat-lessons/bypass-restrictions/src/main/java/org/owasp/webgoat/bypass_restrictions/BypassRestrictionsFrontendValidation.java|RENAME_PARAMETER, webgoat-lessons/bypass-restrictions/src/main/java/org/owasp/webgoat/bypass_restrictions/BypassRestrictionsFrontendValidation.java|RENAME_VARIABLE]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[7448c19e4d8183eed0fff51d15c9093c6c6f1b51, 83f30e360191ca9689cbe9247ab4a9f98943a43f, cfef9ddcfce0871b6e82565c4738ecc98d84873a]","[NO_NOISE, [webgoat-lessons/bypass-restrictions/src/main/java/org/owasp/webgoat/bypass_restrictions/BypassRestrictionsFrontendValidation.java|RENAME_PARAMETER], [webgoat-lessons/bypass-restrictions/src/main/java/org/owasp/webgoat/bypass_restrictions/BypassRestrictionsFrontendValidation.java|RENAME_PARAMETER]]","[completed]"
"E:\project-DataSets20240917\WebGoat","[4b88640c070181e01195782c42dc4aef455a7d57, 5a41c3191321ecb9975ce7bd5f16fa0e93826199, 6e6f410d30329d367b2e86fa696c3014e3695514]","[[webgoat-lessons/bypass-restrictions/src/main/java/org/owasp/webgoat/bypass_restrictions/BypassRestrictionsFieldRestrictions.java|ADD_PARAMETER, webgoat-lessons/bypass-restrictions/src/main/java/org/owasp/webgoat/bypass_restrictions/BypassRestrictionsFieldRestrictions.java|REMOVE_PARAMETER, webgoat-lessons/bypass-restrictions/src/main/java/org/owasp/webgoat/bypass_restrictions/BypassRestrictionsFieldRestrictions.java|RENAME_PARAMETER, webgoat-lessons/bypass-restrictions/src/main/java/org/owasp/webgoat/bypass_restrictions/BypassRestrictionsFrontendValidation.java|RENAME_PARAMETER, webgoat-lessons/bypass-restrictions/src/main/java/org/owasp/webgoat/bypass_restrictions/BypassRestrictionsFrontendValidation.java|RENAME_VARIABLE], NO_NOISE, NO_NOISE]","[completed, parseSecQuestions]"
"E:\project-DataSets20240917\WebGoat","[0b699080ae76fb3d2f6f283916e693418211be2d, 84c8d14dc74727752d47f39e51c6ae4f45044c37, ba6c4d27711daa2cc40689c81323c3f0f07dcdb0]","[[webgoat-lessons/auth-bypass/src/main/java/org/owasp/webgoat/auth_bypass/VerifyAccount.java|ADD_PARAMETER, webgoat-lessons/auth-bypass/src/main/java/org/owasp/webgoat/auth_bypass/VerifyAccount.java|REMOVE_PARAMETER, webgoat-lessons/auth-bypass/src/main/java/org/owasp/webgoat/auth_bypass/VerifyAccount.java|RENAME_PARAMETER], [webgoat-lessons/auth-bypass/src/main/java/org/owasp/webgoat/auth_bypass/VerifyAccount.java|RENAME_ATTRIBUTE, webgoat-lessons/auth-bypass/src/main/java/org/owasp/webgoat/auth_bypass/VerifyAccount.java|RENAME_VARIABLE], NO_NOISE]","[completed, parseSecQuestions]"
"E:\project-DataSets20240917\WebGoat","[4211bb6258d845ff4dcbd4d17bd945f0be37d039, 77197210d8d7cb1d64a81c29252b0df9b82b22ca, 7e4324d48e0deed008e776e80c66ac086be91cdb]","[NO_NOISE, [webgoat-lessons/auth-bypass/src/main/java/org/owasp/webgoat/auth_bypass/VerifyAccount.java|ADD_PARAMETER, webgoat-lessons/auth-bypass/src/main/java/org/owasp/webgoat/auth_bypass/VerifyAccount.java|REMOVE_PARAMETER, webgoat-lessons/auth-bypass/src/main/java/org/owasp/webgoat/auth_bypass/VerifyAccount.java|RENAME_PARAMETER], NO_NOISE]","[completed, parseSecQuestions]"
"E:\project-DataSets20240917\WebGoat","[240824d7149ebd3254ac8651bedc9a03886f5268, 78514446dc52d14c6df5e6901e965e7142eae498, d2d811e03101ec19867c23f1923f7b9a159f53ee]","[NO_NOISE, NO_NOISE, NO_NOISE]","[completed, parseSecQuestions]"
"E:\project-DataSets20240917\WebGoat","[3edd0ef3b107ae176f2656463832858026db3d04, 83b0850fcebf9de41aa891b9e88f3677471f66b9, c9405765699ddd89f2d86b231ef40b5ff3841c4f]","[[webgoat-lessons/auth-bypass/src/main/java/org/owasp/webgoat/auth_bypass/VerifyAccount.java|ADD_PARAMETER, webgoat-lessons/auth-bypass/src/main/java/org/owasp/webgoat/auth_bypass/VerifyAccount.java|REMOVE_PARAMETER, webgoat-lessons/auth-bypass/src/main/java/org/owasp/webgoat/auth_bypass/VerifyAccount.java|RENAME_PARAMETER], [webgoat-lessons/auth-bypass/src/main/java/org/owasp/webgoat/auth_bypass/VerifyAccount.java|INVERT_CONDITION], [webgoat-lessons/auth-bypass/src/main/java/org/owasp/webgoat/auth_bypass/AccountVerificationHelper.java|INVERT_CONDITION, webgoat-lessons/auth-bypass/src/main/java/org/owasp/webgoat/auth_bypass/AccountVerificationHelper.java|RENAME_ATTRIBUTE, webgoat-lessons/auth-bypass/src/main/java/org/owasp/webgoat/auth_bypass/AccountVerificationHelper.java|RENAME_PARAMETER, webgoat-lessons/auth-bypass/src/main/java/org/owasp/webgoat/auth_bypass/VerifyAccount.java|INVERT_CONDITION, webgoat-lessons/auth-bypass/src/main/java/org/owasp/webgoat/auth_bypass/VerifyAccount.java|RENAME_PARAMETER, webgoat-lessons/auth-bypass/src/main/java/org/owasp/webgoat/auth_bypass/VerifyAccount.java|RENAME_VARIABLE]]","[completed, didUserLikelylCheat, parseSecQuestions, verifyAccount]"
"E:\project-DataSets20240917\WebGoat","[04a61abd5d5e79a69fda5f8fb19fc3ce023005ac, 5e038e75ed957246fa2cec613518bc1696e612d6, 680f6779b50bd56f4406bb93fcbba293a14cf648]","[[webgoat-container/src/main/java/org/owasp/webgoat/service/ReportCardService.java|RENAME_ATTRIBUTE], NO_NOISE, [webgoat-container/src/main/java/org/owasp/webgoat/service/ReportCardService.java|RENAME_VARIABLE]]","[reportCard]"
"E:\project-DataSets20240917\WebGoat","[0d90485cae5f329f3b04a06b9d1d803c00329d9a, 88c229c1e2efdd881f1ffd7cdf22b6594183919b, a87c353a0d6c3fbb0df18dfe420ae3ed0500a703]","[NO_NOISE, NO_NOISE, [webgoat-container/src/main/java/org/owasp/webgoat/service/ReportCardService.java|RENAME_VARIABLE]]","[reportCard]"
"E:\project-DataSets20240917\WebGoat","[366e62d073f1b7af495fcbfbe83e0ca1facef74b, a8af0ba9d950bf8f817ad9ead49c245f9c126d29, baa42c50194d33a913097b8a38a6c3ba1df9f2fc]","[NO_NOISE, NO_NOISE, [webgoat-container/src/main/java/org/owasp/webgoat/service/ReportCardService.java|RENAME_VARIABLE]]","[reportCard]"
"E:\project-DataSets20240917\RuoYi","[1080fef6f17c09b700129021ed332ae1a79de0eb, 886b291056918a23b83ddeff4cfe1b5878e37a5b, 9c87917f794e271adfb697cef493638febbae8b7]","[[ruoyi-system/src/main/java/com/ruoyi/system/service/ISysMenuService.java|RENAME_PARAMETER], [ruoyi-system/src/main/java/com/ruoyi/system/service/ISysMenuService.java|RENAME_PARAMETER], [ruoyi-system/src/main/java/com/ruoyi/system/service/ISysMenuService.java|RENAME_PARAMETER]]","[insertMenu, roleMenuTreeData, selectMenuAll, selectMenuList, selectMenusByUser, selectPermsAll]"
"E:\project-DataSets20240917\RuoYi","[0a451c592f2d1ba4c6e07cfe588aebc525aebbb6, 0e2d62d9fdb259eea30db486ef0b939b4b52cb7b, a35a7c3a93e35f2cc80df699f06882128db33e99]","[[ruoyi-system/src/main/java/com/ruoyi/system/service/ISysMenuService.java|RENAME_PARAMETER], [ruoyi-system/src/main/java/com/ruoyi/system/service/ISysMenuService.java|RENAME_PARAMETER], [ruoyi-system/src/main/java/com/ruoyi/system/service/ISysMenuService.java|RENAME_PARAMETER]]","[checkMenuNameUnique, roleMenuTreeData, selectMenusByUser]"
