"project_name","start_end_SHA","noiseType","changeSet-triple"
"E:\project-DataSets20240920\spring-data-jpa","[3ed464e59782f7e6fa7633a9585449b3596ab124, 43cf15939adf933e3191a4734c8f8d20dc07f5a6, 9f845f6e9f2a9fffa42fab7bdd178e2d39907fd9, c609583cff56cff936da220617196a2afa924d50]","[[spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_ATTRIBUTE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_PARAMETER], NO_NOISE, [spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_VARIABLE]]","[JpaKeysetScrollQueryCreator, complete, getRequiredSelection]"
"E:\project-DataSets20240920\spring-data-jpa","[9f845f6e9f2a9fffa42fab7bdd178e2d39907fd9, a27a00f37a84373bcea7c1650a158accaffe3f07, a3794b6938607db650ba557d9107389677b698a0, e32bf4385bb24b022be475f3cc04c80fa8013c71]","[[spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_VARIABLE], [spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_ATTRIBUTE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_PARAMETER], NO_NOISE]","[JpaKeysetScrollQueryCreator, complete, getRequiredSelection]"
"E:\project-DataSets20240920\spring-data-jpa","[0fff35533c54cd0eae251a668c28321fa30db8a0, 8a6ab99ef0f342ac841a66a7de8834bd0d560b41, a27a00f37a84373bcea7c1650a158accaffe3f07, f47a1681dfa9f48a6917148f5f8f4724360d0dd2]","[NO_NOISE, NO_NOISE, NO_NOISE]","[JpaKeysetScrollQueryCreator]"
"E:\project-DataSets20240920\spring-data-jpa","[8a6ab99ef0f342ac841a66a7de8834bd0d560b41, b752d96c8c283c9c59578be53612e7d6bf117085, bcde8b08d1172e4d222138d2d6c229d584967039, bd5534ad1868fd80a5dc77b6d1cbac40c0db2c8e]","[[spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/repository/PersonRepository.java|RENAME_PARAMETER], [spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/repository/PersonRepository.java|RENAME_PARAMETER], [spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/repository/PersonRepository.java|RENAME_PARAMETER]]","[countWithAnnotatedQueryByFirstname, findAllAndProjectToInterfaceByFirstname, findAllByFirstname, findAllWithAnnotatedQueryByFirstname]"
"E:\project-DataSets20240920\spring-data-jpa","[4e5a2daf6981750a1662b6cd02cc0c8d6e77a05d, 67701fd49b49d1d4e92a19f16a7a5fd0fbe151ff, a11f6135d8afbf1392b8b757bc0559f0899852eb, b752d96c8c283c9c59578be53612e7d6bf117085]","[[spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/repository/PersonRepository.java|RENAME_PARAMETER], NO_NOISE, [spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_VARIABLE]]","[countByFirstname, findAllWithAnnotatedQueryByFirstname, findRevisions]"
"E:\project-DataSets20240920\spring-data-jpa","[221f4504d276ba2ca47839428a6df50a62e4043a, 5f8c11b06824c39b46590807272112005747c4ec, 67701fd49b49d1d4e92a19f16a7a5fd0fbe151ff, 74be8161dc97152237a2f4f6b753a6167c713d22]","[NO_NOISE, NO_NOISE, NO_NOISE]","[findRevision, findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[5f8c11b06824c39b46590807272112005747c4ec, 6823748561afd268d42dc86fe53ed1d43a50e480, a768d832d001f319ddd8bbf7da115a9aa28e9c90, bdbc889bb8d1f9bb2636023d321ebe43ac8b2f84]","[NO_NOISE, NO_NOISE, NO_NOISE]","[EnversRevisionRepositoryImpl, findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[1c37891e723f66c5788de9aca07b8d805754695b, 89570bc7471b1fa3e5625967d00246977291fb67, a768d832d001f319ddd8bbf7da115a9aa28e9c90, b7e64f3592f28657a5cc6265fb31f6d261930973]","[NO_NOISE, [spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_VARIABLE], NO_NOISE]","[EnversRevisionRepositoryImpl, findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[1c37891e723f66c5788de9aca07b8d805754695b, 451c18db953a379b36c1e4bd28e91cb3685b1363, 9b9ea42ea0d96a9cd019907b99b20415a78dcf1b, e8ebd5a2ddb14738aeb089d490a8cb8c298f1166]","[[spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|INVERT_CONDITION], NO_NOISE, NO_NOISE]","[QueryResult, findLastChangeRevision, findRevision, findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[94bd9d901afb8bc0238cc89deb234ebcecb5fb3a, 9b9ea42ea0d96a9cd019907b99b20415a78dcf1b, aa49436d5b70bf6bf135f30efb2374b597425f8a, acac0c744ae1ea41d044ade78497ef406b40b1b9]","[[spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_PARAMETER, spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_VARIABLE], NO_NOISE, [spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_ATTRIBUTE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_VARIABLE]]","[EnversRevisionRepositoryImpl, JpaKeysetScrollQueryCreator, complete, getRequiredSelection, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[1581550504e27348fe02c597df51ffcd8b5bb997, 93cdaec7c266b4cb4afb297ae8c54a0482cdf668, acac0c744ae1ea41d044ade78497ef406b40b1b9, c9afb92343751918b8968ce39f43bad03fefc564]","[NO_NOISE, [spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_ATTRIBUTE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_VARIABLE], [spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_ATTRIBUTE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_VARIABLE]]","[JpaKeysetScrollQueryCreator, complete, getRequiredSelection]"
"E:\project-DataSets20240920\spring-data-jpa","[1581550504e27348fe02c597df51ffcd8b5bb997, 45867feecfd90eadd0e4b604afd4d6e2a122357b, 50b6975c71107d1b94709b87e649d43dca255bd9, a596d7f7d6013f0d26ffddad32ca41ee05337e8c]","[NO_NOISE, NO_NOISE, NO_NOISE]","[JpaKeysetScrollQueryCreator, complete]"
"E:\project-DataSets20240920\spring-data-jpa","[1a647121753a71d844c779e8c2284d614d4ded92, 25b2571e734d5d34e3f449fa1d3a1706e7c355f9, 41fc39c4ed9f571f52eae4c3cd8ab3e9e0f90c97, 50b6975c71107d1b94709b87e649d43dca255bd9]","[[spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_PARAMETER], NO_NOISE, [spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_VARIABLE]]","[complete, getRequiredSelection]"
"E:\project-DataSets20240920\spring-data-jpa","[0f29bcaedb3ba0106806e7d69e2da022a0a511f5, 1a647121753a71d844c779e8c2284d614d4ded92, 1c8559301474f648f08b9e3c7bc2e5f37a3fae06, 7619b3c981abbde30f5be3c6a76ddfe294c54455]","[NO_NOISE, NO_NOISE, NO_NOISE]","[complete]"
"E:\project-DataSets20240920\spring-data-jpa","[0f29bcaedb3ba0106806e7d69e2da022a0a511f5, 8fe12d68317cad027bd0c0dd695c5b6b6bc2caf8, bfcf8e59576e8faaa2ffa7d5671cc011aeb52297, c3a42784ee2b028dd9b0264bfe42571371e33edc]","[NO_NOISE, NO_NOISE, NO_NOISE]","[JpaKeysetScrollQueryCreator, complete]"
"E:\project-DataSets20240920\spring-data-jpa","[0887a66b3a2ed3d2d894137bb0b5720f679a42f4, 3a21264a2fc1a59762751413bed8fd3611af576b, 719050df47c9fb2a076b581c839a1aed5554c726, 8fe12d68317cad027bd0c0dd695c5b6b6bc2caf8]","[[spring-data-jpa/src/main/java/org/springframework/data/jpa/provider/ProxyIdAccessor.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/config/JpaRepositoryConfigExtension.java|EXTRACT_VARIABLE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/config/JpaRepositoryConfigExtension.java|RENAME_ATTRIBUTE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/config/JpaRepositoryConfigExtension.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/config/JpaRepositoryConfigExtension.java|RENAME_VARIABLE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractStringBasedJpaQuery.java|EXTRACT_VARIABLE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractStringBasedJpaQuery.java|RENAME_ATTRIBUTE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractStringBasedJpaQuery.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/AbstractStringBasedJpaQuery.java|RENAME_VARIABLE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/DeclaredQuery.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/HqlQueryIntrospector.java|MERGE_CONDITIONAL, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/JpaKeysetScrollQueryCreator.java|RENAME_VARIABLE, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/ParsedQueryIntrospector.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/query/StringQuery.java|MERGE_CONDITIONAL, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/support/QueryHints.java|RENAME_CLASS, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/support/QueryHints.java|RENAME_PARAMETER, spring-data-jpa/src/main/java/org/springframework/data/jpa/repository/support/QueryHints.java|RENAME_VARIABLE], [spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/repository/PersonRepository.java|RENAME_PARAMETER], [spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/repository/PersonRepository.java|RENAME_PARAMETER]]","[AbstractStringBasedJpaQuery, ParameterBindings, StringQuery, captureSelectItems, complete, createCountQueryFor, createJpaQuery, doCreateCountQuery, doCreateQuery, equals, existsBoundParameter, findAllAndProjectToInterfaceByFirstname, findAllWithAnnotatedQueryByFirstname, findAllWithNativeQueryByFirstname, findClose, forCounts, forEach, from, getAnnotationProperty, getBindings, getConfigurationInspectionClassLoader, getCountQuery, getEntityManagerBeanRef, getEscapeCharacter, getIdentifierFrom, getIdentifyingTypes, getOrCreateJoin, getRequiredSelection, getSorted, isActive, isBound, of, parseParameterBindingsOfQueryIntoBindingsAndReturnCleanedQuery, postProcess, postProcessBeanFactory, potentiallyRewriteQuery, register, registerBeansForRoot, registerSharedEntityMangerIfNotAlreadyRegistered, removeSubqueries, requiresOuterJoin, shouldUseAccessorFor, toJpaOrder, visit, visitFromRoot, withFetchGraphs]"
"E:\project-DataSets20240920\spring-data-jpa","[0887a66b3a2ed3d2d894137bb0b5720f679a42f4, 789cd3dcdea9835a9d9add9f9bb4eeb15b6de36f, 8c8aec789e3038c7fa636c5fccc8fbfacd4b0fc2, c2f37fe4ca2636d927e4e361b4d0816ef31a64b0]","[[spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Person.java|ADD_PARAMETER, spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Person.java|REMOVE_PARAMETER, spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Person.java|RENAME_ATTRIBUTE, spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Person.java|RENAME_PARAMETER, spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Profile.java|RENAME_ATTRIBUTE, spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/model/Profile.java|RENAME_PARAMETER, spring-data-jpa-performance/src/main/java/org/springframework/data/jpa/repository/PersonRepository.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE]","[EnversRevisionRepositoryImpl, Person, QueryResult, countByFirstname, countWithAnnotatedQueryByFirstname, findAllAndProjectToInterfaceByFirstname, findAllByFirstname, findAllWithAnnotatedQueryByFirstname, findAllWithNativeQueryByFirstname, findRevisions, getProfiles, isDecased, mapPropertySort, setAge, setDecased, setFirstname, setProfiles]"
"E:\project-DataSets20240920\spring-data-jpa","[789cd3dcdea9835a9d9add9f9bb4eeb15b6de36f, 859adf95eaf1e8959547f288d2d0f292ea223713, a327196151f5da1905ddb3781118d578a179ef59, afe7541fd54565bcc73878720aa581862e8aec53]","[NO_NOISE, [spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_PARAMETER], [spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_PARAMETER, spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_VARIABLE]]","[EnversRevisionRepositoryImpl, QueryResult, createBaseQuery, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[7e3472198db023078e175ad569a297d9d44f3e24, afe7541fd54565bcc73878720aa581862e8aec53, b302280900410c4538011f5d83fa54b98e449d3b, c419b93fc665b7b0093ffc5738ba8a78248056cb]","[[spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE]","[EnversRevisionRepositoryImpl, findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[7e3472198db023078e175ad569a297d9d44f3e24, 8ebfb641c95bf269955c3ad2579204a92a182d5f, be3d2873b79b72bd654547846d0e60b282ef8cbb, e875b8191d14e0ac3608beab0b61a27f8edb7be4]","[NO_NOISE, [spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_VARIABLE], [spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_VARIABLE]]","[QueryResult, findRevisions]"
"E:\project-DataSets20240920\spring-data-jpa","[491e6aebca041eefe8026d6c183c3705018c879e, e185e6dba61b3b417886a0e0649560ac8a1a1823, e875b8191d14e0ac3608beab0b61a27f8edb7be4, eae3fb5a2908a50960b851d81ba97923fc3d42ed]","[[spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_PARAMETER], NO_NOISE, NO_NOISE]","[EnversRevisionRepositoryImpl, QueryResult, createBaseQuery, findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[3600b9cb57c7696687918411fbd9f8088b1c89eb, b4b42231ecd2a40eaa54db69af03894bd2d347a7, eae3fb5a2908a50960b851d81ba97923fc3d42ed, ee9c158f3ca33cff2df73dec4717ee59f71ee600]","[[spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|EXTRACT_VARIABLE], NO_NOISE, NO_NOISE]","[findRevisions, mapPropertySort]"
"E:\project-DataSets20240920\spring-data-jpa","[3600b9cb57c7696687918411fbd9f8088b1c89eb, 5e21d00092d09b69d61852e22f526b2d8e6d5f0f, 87cc57b0b5222040c5fead396412897a7acd2109, f727965c66ad2d1adea8b50c601e3cd92c2330d8]","[[spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|RENAME_PARAMETER], [spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|INVERT_CONDITION], [spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryFactoryBean.java|RENAME_PARAMETER, spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryFactoryBean.java|RENAME_VARIABLE, spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/EnversRevisionRepositoryImpl.java|INVERT_CONDITION, spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/ReflectionRevisionEntityInformation.java|RENAME_ATTRIBUTE, spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/ReflectionRevisionEntityInformation.java|RENAME_PARAMETER, spring-data-envers/src/main/java/org/springframework/data/envers/repository/support/ReflectionRevisionEntityInformation.java|RENAME_VARIABLE]]","[EnversRevisionRepositoryFactoryBean, EnversRevisionRepositoryImpl, ReflectionRevisionEntityInformation, RevisionRepositoryFactory, convertRevisionType, createRepositoryFactory, equals, findRevision, findRevisions, getRepositoryFragments, getRevisionEntityClass, getRevisionNumberType, mapPropertySort, mapRevisionSort, setRevisionEntityClass, toString]"
"E:\project-DataSets20240920\helios","[3c729632f715fd331c02f39813dcbeb7cb95145d, 89e2681b9fdb4791fb9a1de70c1a5150f1b73322, 8cc26adca4a7decd17435b68db82b61052e1122b, e8fb43c65350352224a6cfca548aaca04c9f902b]","[[helios-tools/src/main/java/com/spotify/helios/cli/command/JobRemoveCommand.java|INVERT_CONDITION], NO_NOISE, [helios-tools/src/main/java/com/spotify/helios/cli/command/JobRemoveCommand.java|RENAME_PARAMETER, helios-tools/src/main/java/com/spotify/helios/cli/command/JobRemoveCommand.java|RENAME_VARIABLE]]","[runWithJob]"
"E:\project-DataSets20240920\helios","[6ef04b242ba255b95a1acf8eec0d5a9ca9973ae1, 86c34b491d755965b149b32e0631874a36aaa6fd, 8cc26adca4a7decd17435b68db82b61052e1122b, f61afc72642f92157e60e9c1a0ef7172b4024748]","[NO_NOISE, NO_NOISE, NO_NOISE]","[runWithJob]"
"E:\project-DataSets20240920\helios","[0fc29ca8fd0c11970bf290a5fc2fc8541c9c3071, 44015df435bb68f3f4bf4353ad295212eb06198f, 6ef04b242ba255b95a1acf8eec0d5a9ca9973ae1, b60bbf2153927bbf1e6d63772fcad1ebe0a88c64]","[NO_NOISE, [helios-tools/src/main/java/com/spotify/helios/cli/command/JobRemoveCommand.java|RENAME_PARAMETER, helios-tools/src/main/java/com/spotify/helios/cli/command/JobRemoveCommand.java|RENAME_VARIABLE], NO_NOISE]","[runWithJob]"
"E:\project-DataSets20240920\helios","[0fc29ca8fd0c11970bf290a5fc2fc8541c9c3071, 2a143fc18c41d9f666ddc411618f5d5b6bd0a425, a0c1034e4cf8b61d8c2a1316ae297a60ca20ce23, bb9c9086d79e20bff3e154e7be94204d45e97a62]","[NO_NOISE, NO_NOISE, NO_NOISE]","[runWithJob]"
"E:\project-DataSets20240920\helios","[4499302df0025eebf3fc3e92021fcfe3011c23a4, 490a09b263492b9724f71c093cbe7a55fb44db0c, a0c1034e4cf8b61d8c2a1316ae297a60ca20ce23, f9a142adfa4350098ef082eb67ab11f8b2500158]","[[helios-tools/src/main/java/com/spotify/helios/cli/command/JobRemoveCommand.java|RENAME_PARAMETER, helios-tools/src/main/java/com/spotify/helios/cli/command/JobRemoveCommand.java|RENAME_VARIABLE], NO_NOISE, NO_NOISE]","[runWithJob]"
"E:\project-DataSets20240920\helios","[1158bab774149f6ede9318fdfd8a399154c0f1f6, 1ebc08879fe79e5d7df5af2b363a8fd4190f78dd, 4499302df0025eebf3fc3e92021fcfe3011c23a4, abc30f89578fea7d937a1b89ebd867d86b5dc7d8]","[NO_NOISE, NO_NOISE, [helios-tools/src/main/java/com/spotify/helios/cli/command/JobRemoveCommand.java|RENAME_ATTRIBUTE, helios-tools/src/main/java/com/spotify/helios/cli/command/JobRemoveCommand.java|RENAME_VARIABLE]]","[JobRemoveCommand, runWithJob]"
"E:\project-DataSets20240920\helios","[0e12d6263c6c1956b04bad853003f5888ad181dc, 1bf57be83e7a32e45da690e94844413814cc5cf7, abc30f89578fea7d937a1b89ebd867d86b5dc7d8, d42b9464b7e6270b1a6172d51fd6ba5f389cc1f8]","[NO_NOISE, [helios-tools/src/main/java/com/spotify/helios/cli/CliConfig.java|RENAME_ATTRIBUTE, helios-tools/src/main/java/com/spotify/helios/cli/CliConfig.java|RENAME_PARAMETER, helios-tools/src/main/java/com/spotify/helios/cli/CliConfig.java|RENAME_VARIABLE, helios-tools/src/main/java/com/spotify/helios/cli/Target.java|EXTRACT_VARIABLE, helios-tools/src/main/java/com/spotify/helios/cli/command/DeploymentGroupRemoveCommand.java|RENAME_ATTRIBUTE, helios-tools/src/main/java/com/spotify/helios/cli/command/DeploymentGroupRemoveCommand.java|RENAME_PARAMETER, helios-tools/src/main/java/com/spotify/helios/cli/command/DeploymentGroupRemoveCommand.java|RENAME_VARIABLE, helios-tools/src/main/java/com/spotify/helios/cli/command/DeploymentGroupStatusCommand.java|RENAME_ATTRIBUTE, helios-tools/src/main/java/com/spotify/helios/cli/command/DeploymentGroupStatusCommand.java|RENAME_PARAMETER, helios-tools/src/main/java/com/spotify/helios/cli/command/DeploymentGroupStatusCommand.java|RENAME_VARIABLE, helios-tools/src/main/java/com/spotify/helios/cli/command/JobCreateCommand.java|EXTRACT_VARIABLE, helios-tools/src/main/java/com/spotify/helios/cli/command/JobCreateCommand.java|RENAME_ATTRIBUTE, helios-tools/src/main/java/com/spotify/helios/cli/command/JobCreateCommand.java|RENAME_VARIABLE, helios-tools/src/main/java/com/spotify/helios/cli/command/JobListCommand.java|RENAME_PARAMETER, helios-tools/src/main/java/com/spotify/helios/cli/command/JobListCommand.java|RENAME_VARIABLE, helios-tools/src/main/java/com/spotify/helios/cli/command/JobStartCommand.java|RENAME_ATTRIBUTE, helios-tools/src/main/java/com/spotify/helios/cli/command/JobStartCommand.java|RENAME_PARAMETER, helios-tools/src/main/java/com/spotify/helios/cli/command/JobStatusCommand.java|INVERT_CONDITION, helios-tools/src/main/java/com/spotify/helios/cli/command/JobStatusCommand.java|MERGE_CONDITIONAL, helios-tools/src/main/java/com/spotify/helios/cli/command/JobStatusCommand.java|RENAME_PARAMETER, helios-tools/src/main/java/com/spotify/helios/cli/command/JobStatusCommand.java|RENAME_VARIABLE, helios-tools/src/main/java/com/spotify/helios/cli/command/JobWatchCommand.java|RENAME_PARAMETER, helios-tools/src/main/java/com/spotify/helios/cli/command/JobWatchCommand.java|RENAME_VARIABLE], NO_NOISE]","[CliConfig, DeploymentGroupRemoveCommand, DeploymentGroupStatusCommand, HeliosSoloLogService, HostRegisterCommand, HostResolver, JobCreateCommand, JobListCommand, JobRemoveCommand, JobStartCommand, JobStatusCommand, JobStatusTable, JobWatchCommand, LogFollowJob, RollingUpdateCommand, SrvTarget, Target, defaultMetadata, equals, escape, filterJobStatus, fromEnvVar, fromFile, fromUserConfig, getConfigDirName, getConfigFileName, getDomain, getDomains, getDomainsString, getEndpointSupplier, getJobStatuses, getMasterEndpoints, getName, getSrv, getSrvName, getUsername, hashCode, hostMatches, printTable, resolveName, run, run0, runWithJob, showJsonStatuses, showStatusesForHosts, task, toString, watchJobsOnHosts]"
"E:\project-DataSets20240920\helios","[0e12d6263c6c1956b04bad853003f5888ad181dc, 530a1cb32b988b9cbe7920460273d902346cb862, 7c83d86550fcec2eacb58b3fc80e56101dbd6c9d, c030aa1e48171ebf0140bb1a1b18c77262fd5266]","[NO_NOISE, NO_NOISE, [helios-testing/src/main/java/com/spotify/helios/testing/HeliosSoloLogService.java|RENAME_PARAMETER, helios-testing/src/main/java/com/spotify/helios/testing/HeliosSoloLogService.java|RENAME_VARIABLE]]","[HeliosSoloLogService, runOneIteration]"
"E:\project-DataSets20240920\helios","[063b0a777fed4f5114b74fe0b34527f4cc2b05a8, 495f247231e68b5bd253b8b6ac91e546fa54f31a, 7c83d86550fcec2eacb58b3fc80e56101dbd6c9d, f1192ef1fd393ca419a11a86933eed6c9aa677a6]","[NO_NOISE, [helios-testing/src/main/java/com/spotify/helios/testing/HeliosSoloLogService.java|INVERT_CONDITION], [helios-testing/src/main/java/com/spotify/helios/testing/HeliosSoloLogService.java|RENAME_ATTRIBUTE, helios-testing/src/main/java/com/spotify/helios/testing/HeliosSoloLogService.java|RENAME_PARAMETER]]","[HeliosSoloLogService, call, runOneIteration]"
"E:\project-DataSets20240920\helios","[7179464a66a30200eb69bbd8d6918dc745826867, 8caae60b8a214374d149986383e568ace36b0be2, ad9aef9264b33606c81618f9404f332c7012997b, f1192ef1fd393ca419a11a86933eed6c9aa677a6]","[NO_NOISE, NO_NOISE, NO_NOISE]","[LogFollowJob, runOneIteration, shutDown]"
"E:\project-DataSets20240920\helios","[53e4f067778340f7d13d58f0cd6d69c53afa2883, 68f26c3ad8db7a80f3808ca6e5523b57d1637fc3, 7ca3e85b16764ae199561d1f99dd1db703813d79, 8caae60b8a214374d149986383e568ace36b0be2]","[NO_NOISE, [helios-testing/src/main/java/com/spotify/helios/testing/HeliosSoloLogService.java|RENAME_VARIABLE], [helios-testing/src/main/java/com/spotify/helios/testing/HeliosSoloLogService.java|RENAME_ATTRIBUTE, helios-testing/src/main/java/com/spotify/helios/testing/HeliosSoloLogService.java|RENAME_VARIABLE]]","[call, runOneIteration, shutDown]"
"E:\project-DataSets20240920\helios","[53e4f067778340f7d13d58f0cd6d69c53afa2883, 5e59666215b9a5efd525ac828455b7e79d7080f1, 86d15b30b32c3881931b017aff785790f154b44b, f01555909616badb01e444f640431e981666795d]","[NO_NOISE, [helios-testing/src/main/java/com/spotify/helios/testing/HeliosSoloLogService.java|RENAME_ATTRIBUTE, helios-testing/src/main/java/com/spotify/helios/testing/HeliosSoloLogService.java|RENAME_VARIABLE], [helios-testing/src/main/java/com/spotify/helios/testing/HeliosSoloLogService.java|RENAME_VARIABLE]]","[HeliosSoloLogService, LogFollowJob, call, runOneIteration]"
"E:\project-DataSets20240920\helios","[356f3a44a860f163db6a8fc1b7fbd31cdfaa9e41, 46f029469537aa94800befb5f99f4b1569a08228, 5632763fb53efaab4d73a87fe4522ad3a9048d95, f01555909616badb01e444f640431e981666795d]","[NO_NOISE, NO_NOISE, NO_NOISE]","[HeliosSoloLogService, runOneIteration]"
